Year,Continent,Country Name,Product Name,US Customs District,Value (USD),Volume (kg)
2026,Africa,Seychelles,Tuna Yellowfin Fresh,"Boston, MA",52068,6173
2026,Africa,Seychelles,Tuna Yellowfin Fresh,"New York, NY",144340,15095
2026,Africa,Seychelles,Tuna Yellowfin Fresh,"Los Angeles, CA",25939,4714
2026,Africa,Seychelles,Tuna Yellowfin Fresh,"San Francisco, CA",23182,2623
2026,Africa,Seychelles,Tuna Yellowfin Fresh,"Chicago, IL",61077,5654
2026,Africa,Seychelles,Tuna Yellowfin Fresh,"Miami, FL",60037,5596
2026,Africa,Seychelles,Tuna Yellowfin Fresh,"Washington, DC",4849,588
2026,Africa,South Africa,Tuna Yellowfin Fresh,"New York, NY",49538,5335
2026,Africa,South Africa,Tuna Yellowfin Fresh,"Los Angeles, CA",102089,11364
2026,Africa,South Africa,Tuna Yellowfin Fresh,"San Francisco, CA",12843,1592
2026,Africa,South Africa,Tuna Yellowfin Fresh,"Chicago, IL",22576,1820
2026,Asia,Oman,Tuna Yellowfin Fresh,"Seattle, WA",28946,3003
2026,Asia,Sri Lanka,Tuna Yellowfin Fresh,"Boston, MA",83215,8334
2026,Asia,Sri Lanka,Tuna Yellowfin Fresh,"New York, NY",94762,14336
2026,Asia,Sri Lanka,Tuna Yellowfin Fresh,"Los Angeles, CA",66306,5061
2026,Asia,Sri Lanka,Tuna Yellowfin Fresh,"Chicago, IL",14064,1348
2026,Asia,Sri Lanka,Tuna Yellowfin Fresh,"Miami, FL",113816,11135
2026,Asia,Sri Lanka,Tuna Yellowfin Fresh,"Washington, DC",4770,589
2026,Asia,Indonesia,Tuna Yellowfin Fresh,"Boston, MA",3297,2198
2026,Asia,Indonesia,Tuna Yellowfin Fresh,"New York, NY",13950,6302
2026,Asia,Indonesia,Tuna Yellowfin Fresh,"Los Angeles, CA",3636,455
2026,Asia,Indonesia,Tuna Yellowfin Fresh,"San Francisco, CA",4477,509
2026,Asia,Philippines,Tuna Yellowfin Fresh,"Los Angeles, CA",13623,907
2026,Asia,Philippines,Tuna Yellowfin Fresh,"San Francisco, CA",58839,5541
2026,Asia,Philippines,Tuna Yellowfin Fresh,"Seattle, WA",12984,750
2026,Asia,Maldive Is.,Tuna Yellowfin Fresh,"New York, NY",57780,5834
2026,Asia,Maldive Is.,Tuna Yellowfin Fresh,"Los Angeles, CA",32818,3295
2026,Asia,Maldive Is.,Tuna Yellowfin Fresh,"San Francisco, CA",46892,5927
2026,Asia,Maldive Is.,Tuna Yellowfin Fresh,"Chicago, IL",25660,2681
2026,Asia,Maldive Is.,Tuna Yellowfin Fresh,"Washington, DC",5143,527
2026,Asia,China,Tuna Yellowfin Fresh,"Honolulu, HI",67578,8759
2026,Caribbean,Dominican Republic,Tuna Yellowfin Fresh,"Miami, FL",6170,621
2026,Caribbean,Barbados,Tuna Yellowfin Fresh,"Miami, FL",26497,2306
2026,Caribbean,Trinidad & Tobago,Tuna Yellowfin Fresh,"Miami, FL",457888,50327
2026,Central America,Belize,Tuna Yellowfin Fresh,"Miami, FL",65916,11346
2026,Central America,Costa Rica,Tuna Yellowfin Fresh,"Boston, MA",8208,1489
2026,Central America,Costa Rica,Tuna Yellowfin Fresh,"New York, NY",55570,9650
2026,Central America,Costa Rica,Tuna Yellowfin Fresh,"Philadelphia, PA",2336,424
2026,Central America,Costa Rica,Tuna Yellowfin Fresh,"Savannah, GA",3028,280
2026,Central America,Costa Rica,Tuna Yellowfin Fresh,"Los Angeles, CA",177955,11065
2026,Central America,Costa Rica,Tuna Yellowfin Fresh,"San Francisco, CA",37015,3068
2026,Central America,Costa Rica,Tuna Yellowfin Fresh,"Seattle, WA",46020,3618
2026,Central America,Costa Rica,Tuna Yellowfin Fresh,"Chicago, IL",7785,1412
2026,Central America,Costa Rica,Tuna Yellowfin Fresh,"Miami, FL",2251669,152948
2026,Central America,Costa Rica,Tuna Yellowfin Fresh,"Dallas-Fort Worth, TX",49255,2518
2026,Central America,Panama,Tuna Yellowfin Fresh,"Boston, MA",12935,3023
2026,Central America,Panama,Tuna Yellowfin Fresh,"New York, NY",33889,4266
2026,Central America,Panama,Tuna Yellowfin Fresh,"New Orleans, LA",18725,2261
2026,Central America,Panama,Tuna Yellowfin Fresh,"San Diego, CA",14060,1814
2026,Central America,Panama,Tuna Yellowfin Fresh,"Los Angeles, CA",254172,25078
2026,Central America,Panama,Tuna Yellowfin Fresh,"San Francisco, CA",92028,6353
2026,Central America,Panama,Tuna Yellowfin Fresh,"Seattle, WA",20495,3582
2026,Central America,Panama,Tuna Yellowfin Fresh,"Miami, FL",2873455,306052
2026,Europe,Spain,Tuna Yellowfin Fresh,"Miami, FL",2008,106
2026,North America,Mexico,Tuna Yellowfin Fresh,"Laredo, TX",101031,10300
2026,North America,Mexico,Tuna Yellowfin Fresh,"San Diego, CA",83065,8036
2026,Oceania,Australia,Tuna Yellowfin Fresh,"Los Angeles, CA",33710,3774
2026,Oceania,Australia,Tuna Yellowfin Fresh,"San Francisco, CA",17500,1243
2026,Oceania,New Zealand,Tuna Yellowfin Fresh,"Los Angeles, CA",3400,400
2026,Oceania,New Zealand,Tuna Yellowfin Fresh,"Honolulu, HI",2691,258
2026,Oceania,French Polynesia,Tuna Yellowfin Fresh,"Los Angeles, CA",247470,30617
2026,Oceania,French Polynesia,Tuna Yellowfin Fresh,"Seattle, WA",5079,827
2026,Oceania,French Polynesia,Tuna Yellowfin Fresh,"Honolulu, HI",2630,528
2026,Oceania,Marshall Is.,Tuna Yellowfin Fresh,"Honolulu, HI",61684,7995
2026,Oceania,Fiji,Tuna Yellowfin Fresh,"Los Angeles, CA",179236,32004
2026,Oceania,Tonga,Tuna Yellowfin Fresh,"Los Angeles, CA",39478,7598
2026,South America,Suriname,Tuna Yellowfin Fresh,"Miami, FL",445381,72542
2026,South America,Ecuador,Tuna Yellowfin Fresh,"Boston, MA",3165,574
2026,South America,Ecuador,Tuna Yellowfin Fresh,"Los Angeles, CA",46807,4064
2026,South America,Ecuador,Tuna Yellowfin Fresh,"Miami, FL",73908,10208
2026,South America,Brazil,Tuna Yellowfin Fresh,"Boston, MA",4854,881
2026,South America,Brazil,Tuna Yellowfin Fresh,"New York, NY",11466,2188
2026,South America,Brazil,Tuna Yellowfin Fresh,"Los Angeles, CA",2100,381
2026,South America,Brazil,Tuna Yellowfin Fresh,"Miami, FL",72627,9310
2026,Africa,Seychelles,Tuna Bigeye Fresh,"New York, NY",2159,211
2026,Africa,Seychelles,Tuna Bigeye Fresh,"Chicago, IL",2486,192
2026,Africa,Seychelles,Tuna Bigeye Fresh,"Miami, FL",5832,559
2026,Africa,South Africa,Tuna Bigeye Fresh,"New York, NY",46289,4672
2026,Africa,South Africa,Tuna Bigeye Fresh,"Los Angeles, CA",70049,6799
2026,Africa,South Africa,Tuna Bigeye Fresh,"Chicago, IL",18015,1270
2026,Asia,Indonesia,Tuna Bigeye Fresh,"New York, NY",66757,26864
2026,Asia,Indonesia,Tuna Bigeye Fresh,"San Francisco, CA",11760,1248
2026,Asia,China,Tuna Bigeye Fresh,"Honolulu, HI",332733,42454
2026,Asia,Japan,Tuna Bigeye Fresh,"Los Angeles, CA",10635,613
2026,Caribbean,Trinidad & Tobago,Tuna Bigeye Fresh,"Miami, FL",6562,106
2026,Central America,Belize,Tuna Bigeye Fresh,"Miami, FL",11257,850
2026,Oceania,New Zealand,Tuna Bigeye Fresh,"New York, NY",11627,1057
2026,Oceania,New Zealand,Tuna Bigeye Fresh,"Los Angeles, CA",25344,2304
2026,Oceania,New Zealand,Tuna Bigeye Fresh,"Honolulu, HI",4538,406
2026,Oceania,French Polynesia,Tuna Bigeye Fresh,"Los Angeles, CA",140207,14886
2026,Oceania,Marshall Is.,Tuna Bigeye Fresh,"Honolulu, HI",138843,17986
2026,Oceania,Fiji,Tuna Bigeye Fresh,"Los Angeles, CA",14803,2968
2026,South America,Suriname,Tuna Bigeye Fresh,"Miami, FL",89645,14485
2026,South America,Brazil,Tuna Bigeye Fresh,"New York, NY",122154,24138
2026,South America,Brazil,Tuna Bigeye Fresh,"Los Angeles, CA",86575,15058
2026,South America,Brazil,Tuna Bigeye Fresh,"Miami, FL",227180,34052
2026,Asia,Japan,Tuna Bluefin Fresh,"New York, NY",35213,1272
2026,Asia,Japan,Tuna Bluefin Fresh,"Los Angeles, CA",86467,3094
2026,Asia,Japan,Tuna Bluefin Fresh,"Honolulu, HI",39025,712
2026,Asia,Japan,Tuna Bluefin Fresh,"Miami, FL",34912,741
2026,Asia,Japan,Tuna Bluefin Fresh,"Houston-Galveston, TX",35669,1073
2026,Europe,France,Tuna Bluefin Fresh,"Miami, FL",47277,1416
2026,Europe,Spain,Tuna Bluefin Fresh,"Boston, MA",20667,935
2026,Europe,Spain,Tuna Bluefin Fresh,"New York, NY",1334292,54385
2026,Europe,Spain,Tuna Bluefin Fresh,"Los Angeles, CA",913413,33426
2026,Europe,Spain,Tuna Bluefin Fresh,"Seattle, WA",150395,5461
2026,Europe,Spain,Tuna Bluefin Fresh,"Honolulu, HI",12991,445
2026,Europe,Spain,Tuna Bluefin Fresh,"Great Falls, MT",66918,2549
2026,Europe,Spain,Tuna Bluefin Fresh,"Chicago, IL",180960,7176
2026,Europe,Spain,Tuna Bluefin Fresh,"Miami, FL",85397,2827
2026,Europe,Spain,Tuna Bluefin Fresh,"Houston-Galveston, TX",188802,7700
2026,Europe,Spain,Tuna Bluefin Fresh,"Dallas-Fort Worth, TX",72526,2707
2026,Europe,Italy,Tuna Bluefin Fresh,"Great Falls, MT",28445,1082
2026,Europe,Croatia,Tuna Bluefin Fresh,"New York, NY",70865,6669
2026,Europe,Croatia,Tuna Bluefin Fresh,"Los Angeles, CA",13325,1206
2026,Europe,Croatia,Tuna Bluefin Fresh,"San Francisco, CA",17655,1765
2026,Europe,Croatia,Tuna Bluefin Fresh,"Miami, FL",5719,572
2026,Europe,Croatia,Tuna Bluefin Fresh,"Houston-Galveston, TX",14706,1250
2026,Europe,Albania,Tuna Bluefin Fresh,"New York, NY",235805,19853
2026,Europe,Albania,Tuna Bluefin Fresh,"Los Angeles, CA",37822,2861
2026,Europe,Albania,Tuna Bluefin Fresh,"Seattle, WA",10627,823
2026,Europe,Albania,Tuna Bluefin Fresh,"Miami, FL",38234,3023
2026,Europe,Albania,Tuna Bluefin Fresh,"Houston-Galveston, TX",2082,155
2026,Europe,Turkey,Tuna Bluefin Fresh,"New York, NY",31119,1359
2026,North America,Mexico,Tuna Bluefin Fresh,"San Diego, CA",6190774,339778
2026,Oceania,New Zealand,Tuna Bluefin Fresh,"Los Angeles, CA",4433,403
2026,Europe,Spain,Tuna Bluefin Fresh,"Chicago, IL",3366,153
2025,Africa,Seychelles,Tuna Yellowfin Fresh,"Boston, MA",102452,13395
2025,Africa,Seychelles,Tuna Yellowfin Fresh,"New York, NY",412833,34054
2025,Africa,Seychelles,Tuna Yellowfin Fresh,"Los Angeles, CA",18215,1782
2025,Africa,Seychelles,Tuna Yellowfin Fresh,"San Francisco, CA",17604,1102
2025,Africa,Seychelles,Tuna Yellowfin Fresh,"Chicago, IL",36396,2049
2025,Africa,Seychelles,Tuna Yellowfin Fresh,"Miami, FL",26777,2163
2025,Africa,Reunion,Tuna Yellowfin Fresh,"Los Angeles, CA",6839,420
2025,Africa,Reunion,Tuna Yellowfin Fresh,"San Francisco, CA",20492,1455
2025,Africa,South Africa,Tuna Yellowfin Fresh,"Boston, MA",18484,2999
2025,Africa,South Africa,Tuna Yellowfin Fresh,"New York, NY",1818659,206895
2025,Africa,South Africa,Tuna Yellowfin Fresh,"Los Angeles, CA",1274400,122793
2025,Africa,South Africa,Tuna Yellowfin Fresh,"San Francisco, CA",236373,18669
2025,Africa,South Africa,Tuna Yellowfin Fresh,"Chicago, IL",345993,28606
2025,Africa,South Africa,Tuna Yellowfin Fresh,"Miami, FL",76417,7532
2025,Africa,South Africa,Tuna Yellowfin Fresh,"Washington, DC",7016,579
2025,Asia,Oman,Tuna Yellowfin Fresh,"Boston, MA",2211,442
2025,Asia,Oman,Tuna Yellowfin Fresh,"Seattle, WA",576118,56525
2025,Asia,Sri Lanka,Tuna Yellowfin Fresh,"Boston, MA",573872,36555
2025,Asia,Sri Lanka,Tuna Yellowfin Fresh,"New York, NY",1772060,126927
2025,Asia,Sri Lanka,Tuna Yellowfin Fresh,"Tampa, FL",4002,216
2025,Asia,Sri Lanka,Tuna Yellowfin Fresh,"Los Angeles, CA",210255,13481
2025,Asia,Sri Lanka,Tuna Yellowfin Fresh,"San Francisco, CA",35549,2063
2025,Asia,Sri Lanka,Tuna Yellowfin Fresh,"Seattle, WA",7427,635
2025,Asia,Sri Lanka,Tuna Yellowfin Fresh,"Chicago, IL",80849,5131
2025,Asia,Sri Lanka,Tuna Yellowfin Fresh,"Miami, FL",68543,3228
2025,Asia,Sri Lanka,Tuna Yellowfin Fresh,"Washington, DC",50374,3068
2025,Asia,Vietnam,Tuna Yellowfin Fresh,"San Francisco, CA",47058,3224
2025,Asia,Indonesia,Tuna Yellowfin Fresh,"Boston, MA",828505,89052
2025,Asia,Indonesia,Tuna Yellowfin Fresh,"New York, NY",1513512,168935
2025,Asia,Indonesia,Tuna Yellowfin Fresh,"Tampa, FL",6164,497
2025,Asia,Indonesia,Tuna Yellowfin Fresh,"Los Angeles, CA",263382,22816
2025,Asia,Indonesia,Tuna Yellowfin Fresh,"San Francisco, CA",326643,32158
2025,Asia,Indonesia,Tuna Yellowfin Fresh,"Seattle, WA",5085,253
2025,Asia,Indonesia,Tuna Yellowfin Fresh,"Honolulu, HI",7675,992
2025,Asia,Indonesia,Tuna Yellowfin Fresh,"Chicago, IL",20585,1113
2025,Asia,Indonesia,Tuna Yellowfin Fresh,"Miami, FL",28940,1484
2025,Asia,Indonesia,Tuna Yellowfin Fresh,"Washington, DC",43306,2826
2025,Asia,Philippines,Tuna Yellowfin Fresh,"New York, NY",6607,375
2025,Asia,Philippines,Tuna Yellowfin Fresh,"Los Angeles, CA",1403617,110209
2025,Asia,Philippines,Tuna Yellowfin Fresh,"San Francisco, CA",838304,99414
2025,Asia,Philippines,Tuna Yellowfin Fresh,"Seattle, WA",709549,60342
2025,Asia,Philippines,Tuna Yellowfin Fresh,"Honolulu, HI",449713,20262
2025,Asia,Maldive Is.,Tuna Yellowfin Fresh,"Boston, MA",13604,1574
2025,Asia,Maldive Is.,Tuna Yellowfin Fresh,"New York, NY",148103,14540
2025,Asia,Maldive Is.,Tuna Yellowfin Fresh,"Tampa, FL",10531,1207
2025,Asia,Maldive Is.,Tuna Yellowfin Fresh,"Los Angeles, CA",60467,6468
2025,Asia,Maldive Is.,Tuna Yellowfin Fresh,"San Francisco, CA",114601,12947
2025,Asia,Maldive Is.,Tuna Yellowfin Fresh,"Great Falls, MT",3008,319
2025,Asia,Maldive Is.,Tuna Yellowfin Fresh,"Chicago, IL",14868,1085
2025,Asia,Maldive Is.,Tuna Yellowfin Fresh,"Miami, FL",12463,1248
2025,Asia,Maldive Is.,Tuna Yellowfin Fresh,"Washington, DC",31079,2869
2025,Asia,China,Tuna Yellowfin Fresh,"Honolulu, HI",122993,16041
2025,Asia,Taiwan,Tuna Yellowfin Fresh,"Boston, MA",7907,1581
2025,Asia,Taiwan,Tuna Yellowfin Fresh,"New York, NY",2055,977
2025,Asia,Taiwan,Tuna Yellowfin Fresh,"Los Angeles, CA",24813,3644
2025,Asia,Japan,Tuna Yellowfin Fresh,"New York, NY",3244,124
2025,Asia,Japan,Tuna Yellowfin Fresh,"Los Angeles, CA",3082,411
2025,Caribbean,Dominican Republic,Tuna Yellowfin Fresh,"Miami, FL",12864,2102
2025,Caribbean,Dominica,Tuna Yellowfin Fresh,"Miami, FL",31844,4666
2025,Caribbean,Grenada,Tuna Yellowfin Fresh,"Miami, FL",5659309,640308
2025,Caribbean,Barbados,Tuna Yellowfin Fresh,"Miami, FL",537713,52595
2025,Caribbean,Trinidad & Tobago,Tuna Yellowfin Fresh,"New York, NY",17790,1614
2025,Caribbean,Trinidad & Tobago,Tuna Yellowfin Fresh,"Miami, FL",8022278,954062
2025,Central America,Guatemala,Tuna Yellowfin Fresh,"Los Angeles, CA",5455,516
2025,Central America,Belize,Tuna Yellowfin Fresh,"Miami, FL",221203,31649
2025,Central America,Nicaragua,Tuna Yellowfin Fresh,"Miami, FL",147308,16953
2025,Central America,Costa Rica,Tuna Yellowfin Fresh,"Boston, MA",97800,9117
2025,Central America,Costa Rica,Tuna Yellowfin Fresh,"New York, NY",185580,22241
2025,Central America,Costa Rica,Tuna Yellowfin Fresh,"Philadelphia, PA",2174,394
2025,Central America,Costa Rica,Tuna Yellowfin Fresh,"Charlotte, NC",3248,308
2025,Central America,Costa Rica,Tuna Yellowfin Fresh,"Savannah, GA",27265,2454
2025,Central America,Costa Rica,Tuna Yellowfin Fresh,"Tampa, FL",13580,567
2025,Central America,Costa Rica,Tuna Yellowfin Fresh,"San Diego, CA",388140,53987
2025,Central America,Costa Rica,Tuna Yellowfin Fresh,"Los Angeles, CA",2643553,308990
2025,Central America,Costa Rica,Tuna Yellowfin Fresh,"San Francisco, CA",450489,50347
2025,Central America,Costa Rica,Tuna Yellowfin Fresh,"Seattle, WA",305316,31749
2025,Central America,Costa Rica,Tuna Yellowfin Fresh,"Chicago, IL",201526,20723
2025,Central America,Costa Rica,Tuna Yellowfin Fresh,"Miami, FL",17107547,1898133
2025,Central America,Costa Rica,Tuna Yellowfin Fresh,"Houston-Galveston, TX",3131,226
2025,Central America,Costa Rica,Tuna Yellowfin Fresh,"Dallas-Fort Worth, TX",212063,17375
2025,Central America,Panama,Tuna Yellowfin Fresh,"Boston, MA",41126,9452
2025,Central America,Panama,Tuna Yellowfin Fresh,"New York, NY",943169,112815
2025,Central America,Panama,Tuna Yellowfin Fresh,"New Orleans, LA",633000,62239
2025,Central America,Panama,Tuna Yellowfin Fresh,"San Diego, CA",106413,13882
2025,Central America,Panama,Tuna Yellowfin Fresh,"Los Angeles, CA",4212790,391549
2025,Central America,Panama,Tuna Yellowfin Fresh,"San Francisco, CA",657343,63437
2025,Central America,Panama,Tuna Yellowfin Fresh,"Seattle, WA",1231512,204949
2025,Central America,Panama,Tuna Yellowfin Fresh,"Chicago, IL",23763,1716
2025,Central America,Panama,Tuna Yellowfin Fresh,"Miami, FL",27505184,3736184
2025,Europe,France,Tuna Yellowfin Fresh,"Boston, MA",6187,366
2025,Europe,France,Tuna Yellowfin Fresh,"New York, NY",18841,1185
2025,Europe,France,Tuna Yellowfin Fresh,"Los Angeles, CA",41024,2492
2025,Europe,France,Tuna Yellowfin Fresh,"San Francisco, CA",147675,8327
2025,Europe,France,Tuna Yellowfin Fresh,"Miami, FL",451386,26304
2025,Europe,Spain,Tuna Yellowfin Fresh,"New York, NY",15060,622
2025,Europe,Spain,Tuna Yellowfin Fresh,"Miami, FL",13469,533
2025,North America,Canada,Tuna Yellowfin Fresh,"Portland, ME",1986700,148017
2025,North America,Mexico,Tuna Yellowfin Fresh,"Laredo, TX",4147323,371067
2025,North America,Mexico,Tuna Yellowfin Fresh,"San Diego, CA",248804,25316
2025,Oceania,Australia,Tuna Yellowfin Fresh,"Boston, MA",27984,2538
2025,Oceania,Australia,Tuna Yellowfin Fresh,"New York, NY",2569748,237969
2025,Oceania,Australia,Tuna Yellowfin Fresh,"Los Angeles, CA",2885519,285675
2025,Oceania,Australia,Tuna Yellowfin Fresh,"San Francisco, CA",1976737,147133
2025,Oceania,Australia,Tuna Yellowfin Fresh,"Seattle, WA",53354,3724
2025,Oceania,Australia,Tuna Yellowfin Fresh,"Honolulu, HI",299927,24278
2025,Oceania,Australia,Tuna Yellowfin Fresh,"Chicago, IL",14049,1183
2025,Oceania,New Zealand,Tuna Yellowfin Fresh,"New York, NY",26211,2545
2025,Oceania,New Zealand,Tuna Yellowfin Fresh,"Los Angeles, CA",307447,36272
2025,Oceania,New Zealand,Tuna Yellowfin Fresh,"Honolulu, HI",29496,3044
2025,Oceania,French Polynesia,Tuna Yellowfin Fresh,"Los Angeles, CA",2059581,237383
2025,Oceania,French Polynesia,Tuna Yellowfin Fresh,"San Francisco, CA",48364,6184
2025,Oceania,French Polynesia,Tuna Yellowfin Fresh,"Seattle, WA",64979,9862
2025,Oceania,French Polynesia,Tuna Yellowfin Fresh,"Chicago, IL",5539,718
2025,Oceania,Marshall Is.,Tuna Yellowfin Fresh,"Boston, MA",58351,4030
2025,Oceania,Marshall Is.,Tuna Yellowfin Fresh,"New York, NY",249171,22917
2025,Oceania,Marshall Is.,Tuna Yellowfin Fresh,"Baltimore, MD",4165,267
2025,Oceania,Marshall Is.,Tuna Yellowfin Fresh,"Tampa, FL",243133,13682
2025,Oceania,Marshall Is.,Tuna Yellowfin Fresh,"Los Angeles, CA",353333,44581
2025,Oceania,Marshall Is.,Tuna Yellowfin Fresh,"San Francisco, CA",126964,15079
2025,Oceania,Marshall Is.,Tuna Yellowfin Fresh,"Honolulu, HI",1861450,243765
2025,Oceania,Marshall Is.,Tuna Yellowfin Fresh,"Chicago, IL",87558,7436
2025,Oceania,Fiji,Tuna Yellowfin Fresh,"Los Angeles, CA",1422464,205699
2025,Oceania,Fiji,Tuna Yellowfin Fresh,"San Francisco, CA",73319,6789
2025,Oceania,Tonga,Tuna Yellowfin Fresh,"New York, NY",22894,1153
2025,Oceania,Tonga,Tuna Yellowfin Fresh,"Los Angeles, CA",86843,15332
2025,South America,Venezuela,Tuna Yellowfin Fresh,"Miami, FL",5567230,696332
2025,South America,Suriname,Tuna Yellowfin Fresh,"Miami, FL",5715091,891445
2025,South America,Ecuador,Tuna Yellowfin Fresh,"Boston, MA",455219,89815
2025,South America,Ecuador,Tuna Yellowfin Fresh,"New York, NY",60018,9202
2025,South America,Ecuador,Tuna Yellowfin Fresh,"Los Angeles, CA",197303,23736
2025,South America,Ecuador,Tuna Yellowfin Fresh,"San Francisco, CA",61196,12638
2025,South America,Ecuador,Tuna Yellowfin Fresh,"Seattle, WA",197820,28248
2025,South America,Ecuador,Tuna Yellowfin Fresh,"Chicago, IL",3428,666
2025,South America,Ecuador,Tuna Yellowfin Fresh,"Miami, FL",1612888,192262
2025,South America,Brazil,Tuna Yellowfin Fresh,"Boston, MA",45808,4269
2025,South America,Brazil,Tuna Yellowfin Fresh,"New York, NY",1002145,99228
2025,South America,Brazil,Tuna Yellowfin Fresh,"Los Angeles, CA",536054,64911
2025,South America,Brazil,Tuna Yellowfin Fresh,"Chicago, IL",27234,1720
2025,South America,Brazil,Tuna Yellowfin Fresh,"Miami, FL",2233456,224660
2025,Africa,Seychelles,Tuna Bigeye Fresh,"New York, NY",9539,514
2025,Africa,Seychelles,Tuna Bigeye Fresh,"Chicago, IL",2024,104
2025,Africa,Reunion,Tuna Bigeye Fresh,"Los Angeles, CA",5399,321
2025,Africa,Reunion,Tuna Bigeye Fresh,"San Francisco, CA",43712,3813
2025,Africa,South Africa,Tuna Bigeye Fresh,"New York, NY",1283606,146825
2025,Africa,South Africa,Tuna Bigeye Fresh,"Los Angeles, CA",1388743,130774
2025,Africa,South Africa,Tuna Bigeye Fresh,"San Francisco, CA",93133,7985
2025,Africa,South Africa,Tuna Bigeye Fresh,"Chicago, IL",309440,23937
2025,Africa,South Africa,Tuna Bigeye Fresh,"Miami, FL",30977,2619
2025,Asia,Sri Lanka,Tuna Bigeye Fresh,"Boston, MA",7125,544
2025,Asia,Sri Lanka,Tuna Bigeye Fresh,"New York, NY",92380,4779
2025,Asia,Sri Lanka,Tuna Bigeye Fresh,"Chicago, IL",26248,1673
2025,Asia,Sri Lanka,Tuna Bigeye Fresh,"Miami, FL",4799,224
2025,Asia,Sri Lanka,Tuna Bigeye Fresh,"Washington, DC",4913,229
2025,Asia,Indonesia,Tuna Bigeye Fresh,"Boston, MA",189066,20257
2025,Asia,Indonesia,Tuna Bigeye Fresh,"New York, NY",1763743,313402
2025,Asia,Indonesia,Tuna Bigeye Fresh,"Los Angeles, CA",277982,23494
2025,Asia,Indonesia,Tuna Bigeye Fresh,"San Francisco, CA",42170,4964
2025,Asia,Indonesia,Tuna Bigeye Fresh,"Chicago, IL",13042,861
2025,Asia,Indonesia,Tuna Bigeye Fresh,"Washington, DC",7136,695
2025,Asia,Philippines,Tuna Bigeye Fresh,"Los Angeles, CA",2812,425
2025,Asia,China,Tuna Bigeye Fresh,"Honolulu, HI",387760,50544
2025,Asia,Japan,Tuna Bigeye Fresh,"Los Angeles, CA",14562,957
2025,Caribbean,Grenada,Tuna Bigeye Fresh,"Miami, FL",8652,213
2025,Caribbean,Barbados,Tuna Bigeye Fresh,"Miami, FL",20495,9323
2025,Caribbean,Trinidad & Tobago,Tuna Bigeye Fresh,"Miami, FL",93465,3941
2025,Central America,Belize,Tuna Bigeye Fresh,"Miami, FL",16414,2066
2025,Central America,Costa Rica,Tuna Bigeye Fresh,"Miami, FL",3407,245
2025,Central America,Panama,Tuna Bigeye Fresh,"Miami, FL",3645,232
2025,Europe,France,Tuna Bigeye Fresh,"New York, NY",8156,512
2025,Europe,France,Tuna Bigeye Fresh,"Los Angeles, CA",31630,1998
2025,Europe,France,Tuna Bigeye Fresh,"San Francisco, CA",61914,3848
2025,Europe,France,Tuna Bigeye Fresh,"Miami, FL",261337,15339
2025,Europe,Portugal,Tuna Bigeye Fresh,"Boston, MA",3277,578
2025,Europe,Portugal,Tuna Bigeye Fresh,"New York, NY",52392,4716
2025,Europe,Portugal,Tuna Bigeye Fresh,"San Francisco, CA",7195,387
2025,Europe,Portugal,Tuna Bigeye Fresh,"Miami, FL",16394,1023
2025,North America,Canada,Tuna Bigeye Fresh,"Portland, ME",3002194,251678
2025,Oceania,Australia,Tuna Bigeye Fresh,"Boston, MA",9323,610
2025,Oceania,Australia,Tuna Bigeye Fresh,"New York, NY",399027,36239
2025,Oceania,Australia,Tuna Bigeye Fresh,"Los Angeles, CA",292741,28942
2025,Oceania,Australia,Tuna Bigeye Fresh,"San Francisco, CA",119177,8512
2025,Oceania,Australia,Tuna Bigeye Fresh,"Honolulu, HI",9653,1088
2025,Oceania,New Zealand,Tuna Bigeye Fresh,"New York, NY",141791,11366
2025,Oceania,New Zealand,Tuna Bigeye Fresh,"Los Angeles, CA",669716,48952
2025,Oceania,New Zealand,Tuna Bigeye Fresh,"Honolulu, HI",61794,6647
2025,Oceania,French Polynesia,Tuna Bigeye Fresh,"Los Angeles, CA",4103071,430870
2025,Oceania,French Polynesia,Tuna Bigeye Fresh,"San Francisco, CA",68243,9370
2025,Oceania,French Polynesia,Tuna Bigeye Fresh,"Seattle, WA",38708,5621
2025,Oceania,Marshall Is.,Tuna Bigeye Fresh,"Boston, MA",512443,30840
2025,Oceania,Marshall Is.,Tuna Bigeye Fresh,"New York, NY",3063452,308612
2025,Oceania,Marshall Is.,Tuna Bigeye Fresh,"Baltimore, MD",2429,162
2025,Oceania,Marshall Is.,Tuna Bigeye Fresh,"Tampa, FL",1053740,52898
2025,Oceania,Marshall Is.,Tuna Bigeye Fresh,"Los Angeles, CA",1516061,192782
2025,Oceania,Marshall Is.,Tuna Bigeye Fresh,"San Francisco, CA",97059,11809
2025,Oceania,Marshall Is.,Tuna Bigeye Fresh,"Honolulu, HI",3363176,403957
2025,Oceania,Marshall Is.,Tuna Bigeye Fresh,"Chicago, IL",1195071,141391
2025,Oceania,Fiji,Tuna Bigeye Fresh,"Los Angeles, CA",298285,43291
2025,Oceania,Fiji,Tuna Bigeye Fresh,"San Francisco, CA",3176,254
2025,Oceania,Tonga,Tuna Bigeye Fresh,"Los Angeles, CA",2131,402
2025,South America,Venezuela,Tuna Bigeye Fresh,"Miami, FL",157137,11722
2025,South America,Suriname,Tuna Bigeye Fresh,"Miami, FL",624702,96399
